ticker,company name,short name,industry,description,website,logo,ceo,exchange,market cap,sector,tag 1,tag 2,tag 3 
ES,Eversource Energy (D/B/A),Eversource Energy (D/B/A),Utilities - Regulated,"Eversource Energy is a public utility holding company, which is engaged in the energy delivery business. The company operates through electric distribution, electric transmission and natural gas distribution segments.",https://www.eversource.com,ES.png,James J. Judge,New York Stock Exchange,21871458468,Utilities,Utilities,Utilities - Regulated Electric,Utilities - Regulated 
DTE,DTE Energy Company,DTE Energy Company,Utilities - Regulated,DTE Energy Co operates in the utilities sector. The company mainly involves in the business of power generation. It also provides natural gas distribution services.,http://www.dteenergy.com,DTE.png,Gerard M. Anderson,New York Stock Exchange,21356178567,Utilities,Utilities,Utilities - Regulated Electric,Utilities - Regulated 
FE,FirstEnergy Corp.,FirstEnergy,Utilities - Regulated,"FirstEnergy Corp is a diversified energy company. It is involved in the generation, transmission and distribution of electricity. It operates in segments such as Regulated Distribution, Regulated Transmission and CES.",http://www.firstenergycorp.com,FE.png,Charles E. Jones,New York Stock Exchange,19711103789,Utilities,Utilities,Utilities - Diversified,Utilities - Regulated 
KEP,Korea Electric Power Corporation,Korea Electric Power,Utilities - Regulated,"Korea Electric Power Corp is engaged in the utilities sector. Its business involves the generation, transmission and distribution of electricity and development of electric power resources in Korea.",http://www.kepco.co.kr,KEP.png,JongKap Kim,New York Stock Exchange,19380895485,Utilities,Utilities,Utilities - Regulated Electric,Utilities - Regulated 
EIX,Edison International,Edison International,Utilities - Regulated,"Edison International is engaged in the utilities sector. The company's business mainly involves generation and distribution of electric power. It also invests in infrastructure and energy assets, including renewable energy.",http://www.edison.com,EIX.png,Pedro J. Pizarro,New York Stock Exchange,18291041105,Utilities,Utilities,Utilities - Regulated Electric,Utilities - Regulated 
AWK,American Water Works Company Inc.,American Water Works Company,Utilities - Regulated,"American Water Works Co Inc provides water and wastewater services to residential, commercial and industrial customers in the United States and Canada.",http://www.amwater.com,AWK.png,Susan N. Story,New York Stock Exchange,17261632731,Utilities,Utilities,Utilities - Regulated Water,Utilities - Regulated 
AEE,Ameren Corporation,Ameren,Utilities - Regulated,"Ameren Corp is an American power company. It operates a rate-regulated electric generation, transmission, and distribution business and a rate-regulated natural gas transmission and distribution business in Missouri and Illinois.",http://www.ameren.com,AEE.png,Warner L. Baxter,New York Stock Exchange,16853966690,Utilities,Utilities,Utilities - Regulated Electric,Utilities - Regulated 
ETR,Entergy Corporation,Entergy,Utilities - Regulated,"Entergy Corp is an energy company. It is engaged in electric power production and retail electric distribution operations in portions of Arkansas, Mississippi, Texas, and Louisiana, including the City of New Orleans.",http://www.entergy.com,ETR.png,Leo P. Denault,New York Stock Exchange,16765618327,Utilities,Utilities,Utilities - Diversified,Utilities - Regulated 
CNP,CenterPoint Energy Inc (Holding Co),CenterPoint Energy (Holding Co),Utilities - Regulated,CenterPoint Energy Inc owns and operates a portfolio of energy-related businesses. The company primarily provides transmission and distribution services and has natural gas distribution systems in the United States.,http://www.centerpointenergy.com,CNP.png,Scott M. Prochazka,New York Stock Exchange,15501849600,Utilities,Utilities,Utilities - Regulated Gas,Utilities - Regulated 
AGR,Avangrid Inc.,Avangrid,Utilities - Regulated,Avangrid Inc is a diversified energy and utility company with operations in more than 20 states. The company operates regulated utilities and electricity generation through two lines of business. Avangrid Networks and Avangrid Renewables.,http://www.avangrid.com,AGR.png,James P. Torgerson,New York Stock Exchange,15357562018,Utilities,Utilities,Utilities - Regulated Electric,Utilities - Regulated 
