ticker,company name,short name,industry,description,website,logo,ceo,exchange,market cap,sector,tag 1,tag 2,tag 3 
LMST,Limestone Bancorp Inc.,Limestone Bancorp,Banks,Porter Bancorp Inc is a US-based bank holding company. It is a full-service banking firm offering personal and business banking through its wholly owned subsidiary in over 10 countries.,http://www.limestonebank.com,LMST.png,John T. Taylor,NASDAQ Capital Market,125204822,Financial Services,Financial Services,Banks - Regional - US,Banks 
SAL,Salisbury Bancorp Inc.,Salisbury Bancorp,Banks,"Salisbury Bancorp Inc is a holding company. The Company, together with its subsidiary, provides commercial banking, consumer financing, retail banking & trust and wealth advisory services through bank offices and ATMs.",http://www.salisburybank.com,SAL.png,Richard J. Cantele,NASDAQ Capital Market,123049279,Financial Services,Financial Services,Banks - Regional - US,Banks 
OPOF,Old Point Financial Corporation,Old Point Financial,Banks,"Old Point Financial Corp provides banking products and solutions to its customers in the United States. Its primary occupation is the provision of loan, deposit and cash management services to retail and commercial customers.",http://www.oldpoint.com,OPOF.png,Robert F. Shuford,NASDAQ Capital Market,121649341,Financial Services,Financial Services,Banks - Regional - US,Banks 
SBFG,SB Financial Group Inc.,SB Financial,Banks,"SB Financial Group Inc is a bank holding company engaged in commercial banking, item processing & wealth management services. It offers services, including checking & savings accounts, money market accounts & time certificates of deposit, among others.",http://www.yoursbfinancial.com,,Mark A. Klein,NASDAQ Capital Market,120765353,Financial Services,Financial Services,Banks - Regional - US,Banks 
AUBN,Auburn National Bancorporation Inc.,Auburn National Bancorporation,Banks,"Auburn National Bancorp Inc is the holding company for AuburnBank. It offers checking, savings, transaction deposit accounts and certificates of deposit, and is an active residential mortgage lender in its service area.",http://www.auburnbank.com,,Robert W. Dumas,NASDAQ Global Market,118972290,Financial Services,Financial Services,Banks - Regional - US,Banks 
FUNC,First United Corporation,First United,Banks,"First United Corp is a financial services provider in the United States. It owns the stakes to banks which provide checking, savings, different types of loans, insurance and trust services to individuals and businesses.",https://www.mybank.com,,Carissa L. Rodeheaver,Nasdaq Global Select,117531490,Financial Services,Financial Services,Banks - Regional - US,Banks 
FSFG,First Savings Financial Group Inc.,First Savings Financial,Banks,First Savings Financial Group Inc is a saving and loan holding company. The Company through its subsidiary offers traditional financial services to consumers and businesses in its main market area.,http://www.fsbbank.net,,Larry W. Myers,NASDAQ Capital Market,117496767,Financial Services,Financial Services,Banks - Regional - US,Banks 
EBMT,Eagle Bancorp Montana Inc.,Eagle Bancorp Montana,Banks,Eagle Bancorp Montana Inc is a bank holding company. The company through its subsidiary is engaged in providing banking services including accepting deposits and investing in loans and securities.,https://www.opportunitybank.com,EBMT.png,Peter J. Johnson,NASDAQ Global Market,115749613,Financial Services,Financial Services,Banks - Regional - US,Banks 
ICBK,County Bancorp Inc.,County Bancorp,Banks,"County Bancorp Inc operates as a community-oriented business bank, servicing both business customers and individuals. It provides banking and related financial service including real estate lending, business services, and agricultural finance.",http://www.investorscommunitybank.com,,Timothy J. Schneider,NASDAQ Global Market,113983791,Financial Services,Financial Services,Savings & Cooperative Banks,Banks 
MYFW,First Western Financial Inc.,First Western Financial,Banks,,http://www.myfw.com,MYFW.png,Scott C. Wylie,Nasdaq Global Select,113549985,Financial Services,Financial Services,Banks - Regional - US,Banks 
