ticker,company name,short name,industry,description,website,logo,ceo,exchange,market cap,sector,tag 1,tag 2,tag 3 
ADTN,ADTRAN Inc.,ADTRAN,Communication Equipment,"Adtran Inc is engaged in providing networking and communications equipment. Its products enable voice, data, video and Internet communications across a variety of network infrastructures.",http://www.adtran.com,,Thomas R. Stanton,Nasdaq Global Select,680922001,Technology,Technology,Communication Equipment, 
CMTL,Comtech Telecommunications Corp.,Comtech Telecommunications,Communication Equipment,"Comtech Telecommunications Corp is engaged in designing, developing, producing and marketing products, systems and services for communications solutions. It is engaged in two business segments, Commercial Solutions and Government Solutions Segment.",http://www.comtechtel.com,,Fred Kornberg,Nasdaq Global Select,607209682,Technology,Technology,Communication Equipment, 
CALX,Calix Inc,Calix,Communication Equipment,Calix Inc provides broadband communications access systems and software. It delivers the wide variety of services to residential and business customers domestically and internationally.,http://www.calix.com,CALX.png,Carl Russo,New York Stock Exchange,587088345,Technology,Technology,Communication Equipment, 
SWIR,Sierra Wireless Inc.,Sierra Wireless,Communication Equipment,"Sierra Wireless Inc designs and manufactures wireless communications equipment for use in automotive, transportation, energy, healthcare, industrial, and mobile computing industries.",http://www.sierrawireless.com,SWIR.png,Jason W. Cohenour,Nasdaq Global Select,557962910,Technology,Technology,Communication Equipment, 
GILT,Gilat Satellite Networks Ltd.,Gilat Satellite Networks,Communication Equipment,Gilat Satellite Networks Ltd provides broadband satellite communication and networking solutions and services.,http://www.gilat.com,GILT.png,Yona Ovadia,Nasdaq Global Select,534849103,Technology,Technology,Communication Equipment, 
CAMP,CalAmp Corp.,CalAmp,Communication Equipment,CalAmp Corp provides wireless communications solutions applications to customers. Its business activities are organized into its Wireless DataCom and Satellite business segments.,http://www.calamp.com,CAMP.png,Michael J. Burdiek,Nasdaq Global Select,497442219,Technology,Technology,Communication Equipment, 
HLIT,Harmonic Inc.,Harmonic,Communication Equipment,"Harmonic Inc designs, manufactures and sells video infrastructure products and system solutions. It enables service providers to efficiently deliver the next generation of broadcast and on-demand services.",http://www.harmonicinc.com,HLIT.png,Patrick J. Harshman,Nasdaq Global Select,468167758,Technology,Technology,Communication Equipment, 
AUDC,AudioCodes Ltd.,AudioCodes,Communication Equipment,"AudioCodes Ltd is a Voice-over-IP technology company providing advanced Voice-over-IP, converged VoIP and Data networking products and communications applications for Service Providers and Enterprises. It has offices in more than 20 countries.",http://www.audiocodes.com,AUDC.png,Shabtai Adlersberg,Nasdaq Global Select,410925828,Technology,Technology,Communication Equipment, 
DGII,Digi International Inc.,Digi International,Communication Equipment,"Digi International Inc is a provider of Machine to Machine and Internet of Things (IoT) networking hardware products and solutions that enable the connection, monitoring and control of local or remote physical assets by electronic means.",http://www.digi.com,DGII.png,Ronald E. Konezny,Nasdaq Global Select,389182126,Technology,Technology,Communication Equipment, 
INSG,Inseego Corp.,Inseego,Communication Equipment,"Inseego Corp enables mobile applications for large enterprise verticals, service providers and small medium businesses. Its portfolio consists of Enterprise SaaS and IoT and Mobile solutions.",http://www.inseego.com,,Dan Mondor,Nasdaq Global Select,375767956,Technology,Technology,Communication Equipment, 
CRNT,Ceragon Networks Ltd.,Ceragon Networks,Communication Equipment,"Ceragon Networks Ltd is a wireless backhaul specialist company providing wireless backhaul solutions that enable cellular operators and other wireless service providers to deliver voice and data services, enabling smart-phone applications.",http://www.ceragon.com,CRNT.png,Ira Palti,Nasdaq Global Select,364422323,Technology,Technology,Communication Equipment, 
MAXR,Maxar Technologies Inc.,Maxar,Communication Equipment,"Maxar Technologies Ltd is an integrated space and geospatial intelligence company with a full range of space technology solutions for commercial and government customers including satellites, Earth imagery, geospatial data and analytics.",https://www.maxar.com,MAXR.png,Daniel L. Jablonsky,New York Stock Exchange,336094456,Technology,Technology,Communication Equipment, 
SILC,Silicom Ltd,Silicom,Communication Equipment,"Silicom Ltd designs and manufactures networking and data infrastructure solutions for various servers, server based systems and communications devices. Its product portfolio consists of server adapters, x86 open appliances, and bypass switches.",http://www.silicom.co.il,,Shaike Orbach,Nasdaq Global Select,273519568,Technology,Technology,Communication Equipment, 
RNET,RigNet Inc.,RigNet,Communication Equipment,"RigNet Inc provides managed remote communications, engineered telecommunications solutions and applications. It offers fully-managed voice and data networks to applications that include video conferencing, crew welfare, and real-time data services.",http://www.rig.net,RNET.png,Steven E. Pickett,Nasdaq Global Select,272731111,Technology,Technology,Communication Equipment, 
DZSI,DASAN Zhone Solutions Inc.,DASAN Zhone Solutions,Communication Equipment,"DASAN Zhone Solutions Inc designs, develops and manufactures communications network equipment for telecommunications operators and enterprises.",http://www.dasanzhone.com,DZSI.png,Il Yung Kim,NASDAQ Capital Market,237357279,Technology,Technology,Communication Equipment, 
ALLT,Allot Ltd.,Allot,Communication Equipment,"Allot Communications Ltd provides broadband solutions, focused on developing mobile, fixed and enterprise networks. Its deep packet inspection technology identifies and leverages the business intelligence in data networks and in network traffics.",http://www.allot.com,ALLT.png,Erez Antebi,Nasdaq Global Select,236337453,Technology,Technology,Communication Equipment, 
