ticker,company name,short name,industry,description,website,logo,ceo,exchange,market cap,sector,tag 1,tag 2,tag 3 
MIC,Macquarie Infrastructure Corporation,Macquarie Infrastructure,Transportation & Logistics,"Macquarie Infrastructure Corp is a infrastructure company which owns, operates, and invests in a diversified group of infrastructure businesses. Its business activities include airport refueling, automobile parking, water cooling, and gas distribution.",http://www.macquarie.com,MIC.png,Christopher Frost,New York Stock Exchange,3689376283,Industrials,Industrials,Airports & Air Services,Transportation & Logistics 
TRN,Trinity Industries Inc.,Trinity Industries,Transportation & Logistics,"Trinity Industries Inc is a diversified industrial company. The company owns businesses providing products and services to the to the energy, transportation, chemical, and construction sectors. The company generates its revenue from Rail group.",http://www.trin.net,TRN.png,Timothy R. Wallace,New York Stock Exchange,3481907013,Industrials,Industrials,Railroads,Transportation & Logistics 
GSH,Guangshen Railway Company Limited,Guangshen Railway Company Limited,Transportation & Logistics,"Guangshen Railway Co Ltd provides railroad passenger, transportation, freight transportation, railway network usage and other transportation-related services.",http://www.gsrc.com,GSH.png,,New York Stock Exchange,2919833951,Industrials,Industrials,Railroads,Transportation & Logistics 
WERN,Werner Enterprises Inc.,Werner Enterprises,Transportation & Logistics,Werner Enterprises Inc is a tuckload carrier company in the United States engaged in transporting truckload shipments of general commodities in both interstate and intrastate commerce. It also provides logistics services through Werner Logistics segment.,http://www.werner.com,WERN.png,Derek J. Leathers,Nasdaq Global Select,2416334644,Industrials,Industrials,Trucking,Transportation & Logistics 
GLNG,Golar LNG Limited,Golar LNG Limited,Transportation & Logistics,"Golar LNG Ltd is a midstream liquid natural gas company. It is engaged in the transportation, regasification and liquefaction and trading of liquid natural gas. The company's reportable segment are Vessal operations, FLNG, and Power.",http://www.golarlng.com,GLNG.png,,Nasdaq Global Select,2256964000,Industrials,Industrials,Shipping & Ports,Transportation & Logistics 
OMAB,Grupo Aeroportuario del Centro Norte S.A.B. de C.V.,Grupo Aeroportuario del Centro Norte S.A.B. de C.V.,Transportation & Logistics,"Grupo Aeroportuario del Centro Norte SAB de CV through its subsidiaries, holds concessions to operate, maintain and develop 13 airports in Mexico. It provides aeronautical services related to use of its airport facilities by airlines and passengers.",http://www.oma.aero,OMAB.png,Porfirio Gonzalez Alvarez,Nasdaq Global Select,2214119976,Industrials,Industrials,Airports & Air Services,Transportation & Logistics 
SSW,Seaspan Corporation,Seaspan,Transportation & Logistics,Seaspan Co is an independent charter owner and manager of containerships. It operates a fleet of around 85 containerships.,http://www.seaspancorp.com,,Bing Chen,New York Stock Exchange,1878644038,Industrials,Industrials,Shipping & Ports,Transportation & Logistics 
BSTI,BEST Inc. American Depositary Shares each representing one Class A,BEST American Depositary Shares each representing one,Transportation & Logistics,"BEST Inc provides New Retail platform which offers technology-enabled integrated solutions such as supply chain management, express delivery, freight, merchandise sourcing, cross-border supply chain, last-mile, financial and value-added services.",http://www.best-inc.com,,Shao-Ning J. Chou,New York Stock Exchange,1831456000,Industrials,Technology,Software - Infrastructure,Application Software 
FWRD,Forward Air Corporation,Forward Air,Transportation & Logistics,Forward Air Corp serves in the logistics industry based in the United States. It is a provider of time-definite truck transportation to the North American deferred air freight shipping market.,http://www.forwardair.com,FWRD.png,Thomas Schmitt,Nasdaq Global Select,1724979270,Industrials,Industrials,Integrated Shipping & Logistics,Transportation & Logistics 
SAIA,Saia Inc.,Saia,Transportation & Logistics,"Saia Inc is a transportation company. The company through its wholly-owned subsidiaries, provides less-than-truckload, non-asset truckload, expedited and logistics services across the United States.",http://www.saia.com,SAIA.png,Richard D. O'Dell,Nasdaq Global Select,1714408863,Industrials,Industrials,Trucking,Transportation & Logistics 
